Label,Area,Perimeter,Eccentricity,Solidity,Equivalent Diameter,Centroid_x,Centroid_y,min_intensity,max_intensity,mean_intensity
59,175.0,93.31370849898475,0.995601524631254,0.9067357512953368,14.927053303604616,257.78285714285715,138.33714285714285,0.7472851276397705,0.9992637634277344,0.91010636
60,141.0,64.10660171779821,0.9853388060070832,0.9155844155844156,13.398760233979036,190.5035460992908,131.2836879432624,0.6752561330795288,0.9974231719970703,0.85507625
61,87.0,84.82842712474618,0.9989532727403173,0.8130841121495327,10.524820207108489,260.8965517241379,135.44827586206895,0.7470396757125854,0.9990183711051941,0.8978177
62,92.0,40.14213562373095,0.7457769303287497,0.8598130841121495,10.823032759612019,118.90217391304348,134.15217391304347,0.646604061126709,0.8325664401054382,0.7332917
63,131.0,89.86396103067892,0.9977000599728637,0.8675496688741722,12.914889870235298,263.48091603053433,132.82442748091603,0.7011473178863525,0.9989569783210754,0.8834186
64,175.0,117.86396103067892,0.9986566748508147,0.8620689655172413,14.927053303604616,316.89714285714285,155.73142857142858,0.7199214696884155,0.9994478225708008,0.94117326
65,88.0,85.62132034355965,0.9989755610615925,0.8073394495412844,10.585134856802455,266.0568181818182,130.2840909090909,0.6964844465255737,0.9980980157852173,0.87561697
66,94.0,51.242640687119284,0.9868825256791539,0.9791666666666666,10.940041919714261,140.75531914893617,134.51063829787233,0.6775875687599182,0.8879685997962952,0.79630476
67,89.0,86.82842712474618,0.9989901528357824,0.8165137614678899,10.645107772184812,268.13483146067415,128.06741573033707,0.6964231133460999,0.9991410374641418,0.8782479
68,117.0,114.82842712474618,0.9994015981637612,0.8068965517241379,12.205286835384658,314.34188034188037,153.82905982905982,0.8147125840187073,0.9993864893913269,0.95869285
69,89.0,86.82842712474618,0.9989653229669464,0.8090909090909091,10.645107772184812,270.2022471910112,126.10112359550561,0.6820663809776306,0.999079704284668,0.8821366
70,2258.0,255.71067811865476,0.9579905242795158,0.8605182926829268,53.618792340111476,299.7028343666962,154.71744906997344,0.6286888718605042,0.9997546076774597,0.8959868
71,88.0,84.62132034355965,0.998938052111811,0.8073394495412844,10.585134856802455,272.27272727272725,124.375,0.7023130059242249,0.9990183711051941,0.8887627
72,930.0,144.64570696119915,0.9276208034521619,0.8823529411764706,34.41093978088511,20.686021505376345,141.80967741935484,0.6253144145011902,0.9955825805664062,0.89268905
73,1067.0,208.66904755831214,0.9565974989297078,0.6265413975337639,36.85846706297507,271.9850046860356,147.44892221180882,0.6091784834861755,0.9992637634277344,0.9080201
74,511.0,179.31370849898477,0.9976160367411626,1.0,25.507359866510456,284.50293542074365,138.08610567514677,0.6940302848815918,0.9998159408569336,0.94720817
75,425.0,96.04163056034263,0.6934152216033371,0.8126195028680688,23.26213245840639,138.56235294117647,145.32470588235293,0.6197312474250793,0.9682189226150513,0.7954666
76,67.0,30.9350288425444,0.8010485526809582,0.8701298701298701,9.23618154310838,123.77611940298507,141.11940298507463,0.6390576362609863,0.8082091212272644,0.7445096
77,975.0,183.01219330881975,0.9608426100620665,0.7190265486725663,35.233628199729644,8.211282051282051,151.58153846153846,0.5632860660552979,0.9993864893913269,0.85679173
78,133.0,42.384776310850235,0.6487693787854764,0.9366197183098591,13.013103375051497,156.62406015037595,143.8796992481203,0.7499232888221741,0.9057610630989075,0.82502997
79,131.0,53.17766952966369,0.726864971352677,0.7485714285714286,12.914889870235298,158.4351145038168,153.06106870229007,0.6715749502182007,0.8832443952560425,0.7936688
80,123.0,42.142135623730944,0.7183242590290453,0.984,12.514330345744634,169.08943089430895,150.85365853658536,0.6393643617630005,0.9435548186302185,0.7663326
81,531.0,96.94112549695429,0.5523103237989583,0.9076923076923077,26.001734523957655,203.0225988700565,162.67796610169492,0.6107736825942993,0.9963188171386719,0.8321489
